City,Country,Quality of Life Index,Purchasing Power Index,Safety Index,Healthcare Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Climate Index,Year,Continent,Latitude,Longitude
Chennai,India,107.52,62.95,58.85,70.76,24.97,15.6,45.79,78.22,53.22,2019,Asia,13.0836939,80.270186
Beirut,Lebanon,105.6,49.12,54.94,68.81,60.41,15.14,38.23,90.47,94.74,2019,Asia,33.88922645,35.50255852895232
Skopje,North Macedonia,105.46,40.38,55.19,58.89,34.38,14.65,28.22,82.62,76.3,2019,Europe,41.9960924,21.4316495
Moscow,Russia,105.39,61.74,58.49,57.79,41.46,18.41,53.68,61.32,55.83,2019,Europe,55.7504461,37.6174943
Kiev (Kyiv),Ukraine,104.51,39.0,52.0,53.86,30.27,14.28,39.66,67.21,69.95,2019,Europe,50.4485578,30.52716228586082
Odessa (Odesa),Ukraine,102.76,31.42,47.43,53.89,29.25,15.58,36.81,66.75,79.0,2019,Europe,46.48590215,30.68363780440557
Davao,Philippines,102.71,23.17,71.25,71.86,34.82,31.84,27.61,61.99,58.57,2019,Asia,7.0645451,125.6084371
Kharkiv,Ukraine,101.99,30.83,55.42,44.49,27.34,13.38,38.09,63.71,65.35,2019,Europe,49.9923181,36.2310146
Hong Kong,Hong Kong,100.9,69.34,80.68,67.35,78.14,49.42,41.0,66.39,83.64,2019,Asia,22.2793278,114.1628131
Baku,Azerbaijan,99.58,31.58,70.56,36.87,29.69,18.16,38.66,79.63,91.4,2019,Asia,40.3754434,49.8326748
Lahore,Pakistan,98.49,36.38,57.94,64.8,23.54,17.97,41.24,78.78,67.56,2019,Asia,31.5656822,74.3141829
Yekaterinburg,Russia,96.75,48.0,51.57,62.74,34.33,11.19,33.24,73.8,21.33,2019,Europe,56.839104,60.60825
Hanoi,Vietnam,96.73,39.09,56.87,51.89,38.93,16.86,25.31,91.56,79.04,2019,Asia,21.0294498,105.8544441
Dnipro,Ukraine,94.31,34.84,44.94,48.71,28.72,11.14,32.25,81.93,69.52,2019,Europe,48.4680221,35.0417711
Bangkok,Thailand,93.8,41.15,54.25,78.52,55.25,22.94,45.92,73.85,58.39,2019,Asia,13.7525438,100.4934734
Bogota,Colombia,93.48,30.49,39.1,65.38,32.48,23.97,47.76,68.55,97.12,2019,Latin America,4.6533326,-74.083652
Kolkata,India,93.42,55.02,49.31,58.51,24.72,11.03,61.06,79.37,60.9,2019,Asia,22.5414185,88.35769124388872
Mexico City,Mexico,92.82,49.76,31.83,64.25,35.3,15.6,50.68,82.53,92.37,2019,Latin America,19.4326296,-99.1331785
Novosibirsk,Russia,90.0,46.05,55.05,59.15,32.1,10.84,45.57,72.23,16.14,2019,Europe,55.0282171,82.9234509
Colombo,Sri Lanka,89.18,26.24,60.73,71.23,32.31,29.61,58.2,56.92,59.11,2019,Asia,6.9387469,79.8541134
Almaty,Kazakhstan,87.69,40.18,27.18,51.1,30.19,12.42,30.57,76.69,58.3,2019,Asia,43.2363924,76.9457275
Delhi,India,83.16,61.15,40.36,66.78,28.0,15.8,55.97,91.88,58.9,2019,Asia,28.6517178,77.2219388
Karachi,Pakistan,82.06,33.2,41.57,58.7,21.58,16.85,39.12,91.04,71.32,2019,Asia,24.8546842,67.0207055
Lima,Peru,81.87,37.25,31.46,55.55,39.82,16.64,51.84,85.51,97.69,2019,Latin America,-12.0621065,-77.0365256
Sao Paulo,Brazil,78.76,39.4,28.15,55.09,46.73,20.62,51.42,82.67,99.04,2019,Latin America,-23.5506507,-46.6333824
Kathmandu,Nepal,78.69,25.32,64.89,55.51,31.19,29.22,41.79,95.6,92.64,2019,Asia,27.708317,85.3205817
Cairo,Egypt,76.45,24.72,47.6,42.91,27.87,12.75,51.72,93.73,88.45,2019,Africa,30.0443879,31.2357257
Tehran,Iran,75.3,34.47,45.99,51.52,39.63,19.22,53.51,83.72,70.99,2019,Asia,35.6892523,51.3896004
Mumbai,India,74.73,54.4,57.24,67.85,29.03,39.27,57.25,83.72,71.48,2019,Asia,19.0759899,72.8773928
Shanghai,China,73.33,63.51,48.37,61.2,50.29,45.1,49.75,80.43,83.64,2019,Asia,31.2322758,121.4692071
Ho Chi Minh City,Vietnam,72.64,29.87,43.78,55.48,38.39,22.92,31.29,93.21,63.44,2019,Asia,10.7715512,106.6983801
Nairobi,Kenya,72.26,27.67,42.53,57.52,42.05,32.32,56.73,77.17,99.79,2019,Africa,-1.2832533,36.8172449
Jakarta,Indonesia,71.32,27.5,46.62,58.95,41.52,21.24,55.91,81.71,63.76,2019,Asia,-6.1753942,106.827183
Rio de Janeiro,Brazil,70.38,35.61,22.02,42.72,46.49,23.58,52.55,70.29,88.22,2019,Latin America,-22.9110137,-43.2093727
Manila,Philippines,67.42,38.84,40.57,60.47,38.92,19.72,56.44,91.75,61.23,2019,Asia,14.5948914,120.9782618
Beijing,China,65.11,70.73,47.21,63.29,43.71,45.3,45.0,88.71,57.64,2019,Asia,39.906217,116.3912757
Dhaka,Bangladesh,60.46,38.45,32.91,37.92,33.91,13.23,63.25,93.08,71.29,2019,Asia,23.7861979,90.4026151
Lagos,Nigeria,51.31,14.44,35.78,53.02,34.84,17.23,73.88,84.24,60.75,2019,Africa,6.4550575,3.3941795
Caracas,Venezuela,0.0,3.86,16.9,41.1,25.01,143.21,40.32,73.51,99.93,2019,Latin America,10.506098,-66.9146017
Canberra,Australia,221.32,139.38,78.82,83.87,80.9,6.23,22.65,13.89,82.58,2018,Oceania,-35.2975906,149.1012676
Wellington,New Zealand,208.39,118.59,70.08,71.42,80.87,5.87,26.63,11.86,97.6,2018,Oceania,-41.2887953,174.7772114
Raleigh,United States,208.38,131.99,71.88,78.23,71.4,2.95,31.54,20.5,83.66,2018,North America,35.7803977,-78.6390989
Eindhoven,Netherlands,208.04,119.87,75.68,86.76,78.72,5.23,27.94,20.74,85.33,2018,Europe,51.4392648,5.478633
Zurich,Switzerland,202.37,142.7,80.99,74.74,141.25,9.87,35.59,16.05,82.16,2018,Europe,47.3744489,8.5410422
Ottawa,Canada,201.27,145.32,76.05,72.85,69.91,5.02,35.48,13.65,44.46,2018,North America,45.4211435,-75.6900574
Brisbane,Australia,198.29,130.41,65.13,80.71,82.17,6.81,41.88,23.08,97.91,2018,Oceania,-27.4689682,153.0234991
San Diego,United States,197.12,142.72,66.05,73.71,77.01,5.22,39.09,33.53,96.99,2018,North America,32.7174202,-117.1627728
Victoria,Canada,197.09,112.52,67.08,68.18,75.47,6.54,32.07,14.17,92.52,2018,North America,48.4283182,-123.3649533
Luxembourg,Luxembourg,195.15,127.42,71.36,79.04,95.37,10.31,34.88,20.11,82.75,2018,Europe,49.6112768,6.129799
San Antonio,United States,194.82,154.92,52.67,73.58,60.92,1.92,29.7,41.42,82.67,2018,North America,29.4246002,-98.4951405
Munich,Germany,194.65,118.19,82.55,83.85,84.78,14.97,33.24,18.71,75.31,2018,Europe,48.1371079,11.5753822
Edinburgh,United Kingdom,194.28,104.25,68.6,80.78,79.2,8.24,24.77,20.23,84.01,2018,Europe,55.9533456,-3.1883749
Adelaide,Australia,193.68,113.86,65.74,72.47,86.02,5.51,34.28,21.14,94.86,2018,Oceania,-34.9281805,138.5999312
Austin,United States,193.27,140.39,65.38,74.63,72.46,4.0,38.64,33.61,82.65,2018,North America,30.2711286,-97.7436995
Copenhagen,Denmark,192.9,113.31,78.43,73.81,97.62,8.37,30.76,23.4,83.84,2018,Europe,55.6867243,12.5700724
Columbus,United States,191.3,125.47,54.9,70.19,69.13,2.4,25.63,24.38,71.93,2018,North America,39.9622601,-83.0007065
Dallas,United States,191.08,162.37,54.83,67.12,65.94,2.44,37.61,41.84,82.78,2018,North America,32.7762719,-96.7968559
Perth,Australia,190.0,130.38,56.07,75.76,86.24,6.24,38.97,26.87,95.29,2018,Oceania,-31.9558964,115.8605801
Geneva,Switzerland,189.65,130.96,73.53,70.15,134.83,10.23,24.05,28.69,81.89,2018,Europe,46.2017559,6.1466014
Cork,Ireland,189.09,105.57,70.81,60.51,82.89,6.28,35.47,15.87,90.41,2018,Europe,51.897077,-8.4654674
Vienna,Austria,188.6,98.88,77.38,77.96,78.64,14.08,26.03,18.97,80.35,2018,Europe,48.2083537,16.3725042
Portland,United States,188.07,125.57,55.59,66.35,78.45,5.06,31.42,26.6,89.56,2018,North America,45.5202471,-122.6741949
Seattle,United States,187.86,144.6,56.29,70.81,88.04,4.96,44.78,31.3,91.69,2018,North America,47.6038321,-122.3300624
Sacramento,United States,187.76,135.14,52.19,73.97,78.75,3.64,24.76,42.44,90.64,2018,North America,38.5810606,-121.493895
Mangalore,India,187.68,94.53,75.32,78.05,25.46,5.58,33.61,24.9,67.56,2018,Asia,12.8698101,74.8430082
Helsinki,Finland,186.75,113.87,75.58,75.15,87.77,10.99,36.0,13.99,61.33,2018,Europe,60.1674881,24.9427473
Minneapolis,United States,186.38,131.08,50.88,81.01,81.46,2.92,33.0,20.22,51.46,2018,North America,44.9772995,-93.2654692
Tucson,United States,186.0,138.07,47.38,59.27,63.0,2.34,33.13,23.45,72.66,2018,North America,32.2228765,-110.9748477
Melbourne,Australia,185.84,127.15,57.64,74.94,85.15,9.03,38.41,27.79,94.38,2018,Oceania,-37.8142176,144.9631608
Calgary,Canada,185.67,146.39,67.6,73.46,76.44,4.45,36.89,25.01,33.41,2018,North America,51.0460954,-114.065465
Cincinnati,United States,184.35,136.92,51.76,71.23,69.13,2.08,33.13,35.48,73.24,2018,North America,39.1014537,-84.5124602
Reykjavik,Iceland,184.06,88.95,78.22,66.28,123.78,6.95,23.52,13.86,69.55,2018,Europe,64.145981,-21.9422367
Gothenburg,Sweden,183.85,112.1,58.13,68.79,84.38,10.67,20.94,20.23,76.48,2018,Europe,57.7072326,11.9670171
Frankfurt,Germany,183.57,142.76,54.46,68.94,81.65,7.85,26.66,40.58,84.18,2018,Europe,50.1106444,8.6820917
Amsterdam,Netherlands,179.2,101.7,66.33,72.41,89.14,9.89,27.58,30.1,87.17,2018,Europe,52.3727598,4.8936041
Salt Lake City,United States,178.86,148.6,73.79,69.55,66.76,3.52,36.07,59.03,66.87,2018,North America,40.7596198,-111.8867975
Sydney,Australia,178.6,118.81,61.76,74.65,90.77,11.14,43.39,30.1,96.95,2018,Oceania,-33.8698439,151.2082848
Rotterdam,Netherlands,177.83,102.03,63.64,81.44,82.64,6.16,30.07,40.89,88.02,2018,Europe,51.9244424,4.47775
Albuquerque,United States,177.22,123.57,31.94,68.23,65.73,2.73,29.74,20.7,67.51,2018,North America,35.0841034,-106.650985
Hamburg,Germany,176.03,116.06,48.89,79.2,80.75,8.79,32.96,31.37,83.21,2018,Europe,53.550341,10.000654
Muscat,Oman,175.31,103.55,72.07,60.3,51.2,4.55,20.16,43.39,67.22,2018,Asia,23.61515,58.5912467
Abu Dhabi,United Arab Emirates,175.14,131.24,86.37,62.03,64.97,5.0,28.67,51.23,43.89,2018,Asia,24.4538352,54.3774014
San Jose,United States,174.79,134.82,53.39,70.41,82.87,6.74,33.12,51.12,95.02,2018,North America,37.3361905,-121.890583
Leeds,United Kingdom,174.67,109.59,59.45,80.85,74.92,6.21,32.25,44.57,84.92,2018,Europe,53.7974185,-1.5437941
Edmonton,Canada,174.39,131.93,58.28,76.02,76.01,4.26,35.0,26.13,26.58,2018,North America,53.535411,-113.507996
Orlando,United States,173.79,129.02,43.3,61.8,76.63,2.63,38.03,36.54,88.44,2018,North America,28.5421109,-81.3790304
Valencia,Spain,172.7,90.71,57.85,83.44,60.33,7.07,32.0,42.37,94.37,2018,Europe,39.4697065,-0.3763353
Bursa,Turkey,172.7,55.63,80.27,81.93,40.26,5.87,36.78,37.58,92.64,2018,Asia,40.1827657,29.0677305
Berlin,Germany,172.32,114.09,59.03,75.3,74.32,9.6,32.31,41.32,83.35,2018,Europe,52.5170365,13.3888599
Denver,United States,171.63,130.1,62.22,70.38,77.31,4.44,37.43,41.63,56.89,2018,North America,39.7392364,-104.9848623
Boston,United States,170.98,101.35,67.14,76.95,87.05,10.33,45.83,23.96,72.03,2018,North America,42.3602534,-71.0582912
Taipei,Taiwan,170.83,104.9,80.54,83.42,72.39,17.8,32.97,48.46,87.19,2018,Asia,25.0375198,121.5636796
Halifax,Canada,170.56,95.7,57.23,74.66,82.03,5.4,32.21,24.22,58.99,2018,North America,44.648618,-63.5859487
Auckland,New Zealand,170.18,99.37,53.77,72.76,86.93,11.09,40.57,28.21,99.95,2018,Oceania,-36.852095,174.7631803
Vancouver,Canada,169.41,96.77,64.04,72.73,75.59,16.02,41.25,25.02,91.43,2018,North America,49.2608724,-123.113952
Tallinn,Estonia,169.3,74.02,79.54,69.16,60.51,9.91,36.86,21.83,63.61,2018,Europe,59.4372155,24.7453688
Atlanta,United States,168.22,153.77,35.01,64.42,74.97,2.55,46.51,49.74,89.74,2018,North America,33.7489924,-84.3902644
Ljubljana,Slovenia,168.19,74.7,75.03,65.24,65.47,12.31,27.85,26.93,76.3,2018,Europe,46.0500268,14.5069289
Tokyo,Japan,168.07,106.42,83.14,79.03,93.81,13.78,43.64,46.87,85.64,2018,Asia,35.6828387,139.7594549
Montreal,Canada,167.59,120.29,66.6,62.42,69.18,6.44,39.29,34.43,51.5,2018,North America,45.5031824,-73.5698065
Houston,United States,167.14,145.38,39.14,72.12,70.37,2.28,43.25,55.77,86.08,2018,North America,29.7589382,-95.3676974
Hamilton,Canada,166.24,122.71,55.01,82.37,65.26,6.86,36.76,48.47,62.35,2018,North America,43.2560802,-79.8728583
Las Vegas,United States,165.66,148.81,44.83,56.95,70.97,2.25,31.2,50.57,58.8,2018,North America,36.1672559,-115.148516
Dubai,United Arab Emirates,165.59,123.71,80.97,64.27,72.58,4.66,38.25,53.7,50.27,2018,Asia,25.2653471,55.2924914
Stockholm,Sweden,164.16,108.2,52.42,67.61,90.85,15.56,38.98,17.19,69.67,2018,Europe,59.3251172,18.0710935
Washington,United States,163.31,120.62,42.5,70.41,91.94,5.44,43.88,38.22,83.11,2018,North America,38.8950368,-77.0365427
Toronto,Canada,162.56,106.83,64.6,74.34,75.22,10.66,42.59,37.73,67.25,2018,North America,43.6534817,-79.3839347
Baltimore,United States,162.54,116.79,29.76,82.29,76.57,2.54,36.37,46.95,83.14,2018,North America,39.2908816,-76.610759
Brno,Czech Republic,161.92,73.86,71.62,76.36,50.29,11.92,26.68,44.15,77.25,2018,Europe,49.1922443,16.6113382
Honolulu,United States,161.81,103.08,58.27,66.93,94.15,8.99,42.0,41.5,95.23,2018,North America,21.2890997,-157.717299
Prague,Czech Republic,160.31,77.13,72.45,73.62,53.84,16.19,33.97,36.8,80.62,2018,Europe,50.0596288,14.446459273258007
Oslo,Norway,159.41,102.94,55.99,72.77,117.23,12.23,37.41,24.32,59.99,2018,Europe,59.9133301,10.7389701
Seoul,South Korea,158.98,107.52,64.84,85.73,87.56,18.12,38.77,40.32,67.2,2018,Asia,37.5666791,126.9782914
Gdansk,Poland,158.57,72.77,58.55,62.37,49.01,10.26,28.91,28.71,71.99,2018,Europe,54.36119285,18.62860883362069
Doha,Qatar,158.5,120.86,85.52,70.26,66.12,4.93,34.78,70.41,45.48,2018,Asia,25.2856329,51.5264162
Zagreb,Croatia,158.15,64.19,73.99,65.48,58.0,11.47,33.46,35.85,81.58,2018,Europe,45.8131847,15.9771774
Porto,Portugal,157.47,63.31,56.93,73.9,54.92,10.94,31.5,38.99,96.87,2018,Europe,41.1494512,-8.6107884
Madrid,Spain,156.69,96.36,58.62,79.24,67.63,9.64,36.74,54.78,85.3,2018,Europe,40.4167047,-3.7035825
Cluj-Napoca,Romania,156.16,59.81,76.97,62.86,40.51,12.27,28.64,37.56,72.83,2018,Europe,46.769379,23.5899542
San Francisco,United States,155.41,92.96,50.84,72.63,97.84,12.3,43.21,37.42,97.16,2018,North America,37.7790262,-122.419906
Lisbon,Portugal,155.28,58.48,66.47,68.82,57.69,13.94,35.68,36.29,98.59,2018,Europe,38.7077507,-9.1365919
Phoenix,United States,155.2,139.29,43.27,69.25,66.87,2.83,30.16,63.96,52.13,2018,North America,33.4484367,-112.074141
Philadelphia,United States,154.23,116.06,41.47,72.05,83.46,3.15,47.04,49.61,78.99,2018,North America,39.9527237,-75.1635262
Bratislava,Slovakia,154.15,72.75,69.31,63.16,53.64,12.16,32.09,42.04,80.16,2018,Europe,48.1516988,17.1093063
Chicago,United States,153.7,119.17,34.63,64.84,80.16,3.7,45.22,38.87,69.04,2018,North America,41.8755616,-87.6244212
Miami,United States,153.69,97.81,45.81,64.08,86.01,5.76,43.68,39.5,85.67,2018,North America,25.7741728,-80.19362
Vilnius,Lithuania,153.47,56.97,69.1,68.27,54.26,14.5,28.63,28.34,65.88,2018,Europe,54.6870458,25.2829111
Cape Town,South Africa,153.34,94.27,30.12,74.17,47.55,6.74,46.61,40.54,98.19,2018,Africa,-33.928992,18.417396
Riyadh,Saudi Arabia,152.06,129.2,66.65,66.93,48.21,2.73,37.78,72.22,44.65,2018,Asia,24.638916,46.7160104
Brussels,Belgium,151.72,104.35,48.69,78.39,83.65,7.03,32.65,63.29,84.56,2018,Europe,50.8465573,4.351697
Singapore,Singapore,150.45,95.89,83.77,69.61,91.4,22.2,45.99,33.94,57.99,2018,Asia,1.2899175,103.8519072
Manchester,United Kingdom,150.33,98.91,44.11,77.42,77.15,7.12,40.93,54.07,87.28,2018,Europe,53.4794892,-2.2451148
Tel Aviv-Yafo,Israel,147.36,101.36,59.63,74.27,90.36,21.82,40.57,49.25,93.83,2018,Asia,32.0852997,34.7818064
Izmir,Turkey,147.21,54.57,73.03,74.47,40.97,8.14,37.88,62.75,96.29,2018,Asia,38.4224548,27.1310699
Dublin,Ireland,147.02,88.11,49.36,51.23,89.92,9.88,39.69,35.22,86.4,2018,Europe,53.3497645,-6.2602732
Winnipeg,Canada,146.65,114.61,45.7,67.12,71.22,3.95,33.35,44.73,26.04,2018,North America,49.8955367,-97.1384584
Regina,Canada,146.42,109.12,45.33,68.39,72.85,4.53,25.89,41.43,15.4,2018,North America,50.44876,-104.61731
Timisoara,Romania,146.23,59.09,76.66,65.99,41.62,10.27,25.13,62.96,80.5,2018,Europe,45.7538355,21.2257474
Detroit,United States,145.97,131.62,28.57,56.72,70.2,1.04,47.42,52.14,68.64,2018,North America,42.3315509,-83.0466403
Los Angeles,United States,145.41,109.01,51.57,64.26,82.3,8.42,47.42,61.93,95.9,2018,North America,34.0536909,-118.242766
Warsaw,Poland,143.52,77.31,66.55,61.35,48.31,11.38,38.37,51.92,74.39,2018,Europe,52.2319581,21.0067249
Johannesburg,South Africa,142.3,125.99,21.14,61.41,50.02,2.52,44.92,65.58,91.42,2018,Africa,-26.205,28.049722
Minsk,Belarus,141.32,43.77,74.12,59.34,35.3,15.05,29.24,37.84,64.33,2018,Europe,53.9024716,27.5618225
Riga,Latvia,140.25,53.77,62.04,55.3,54.87,10.86,35.22,37.95,74.57,2018,Europe,56.9493977,24.1051846
Durban,South Africa,139.07,96.43,20.79,46.26,46.3,3.22,31.82,54.84,95.75,2018,Africa,-29.861825,31.009909
Monterrey,Mexico,138.78,84.22,49.44,58.56,38.45,5.83,31.48,66.64,80.37,2018,Latin America,25.6802019,-100.315258
Novi Sad,Serbia,138.68,48.41,55.88,51.86,38.9,15.52,19.44,42.03,83.34,2018,Europe,45.2551338,19.8451756
New York,United States,138.44,100.0,55.32,63.51,100.0,12.34,44.39,55.7,81.13,2018,North America,40.7127281,-74.0060152
Guadalajara,Mexico,137.82,71.87,45.8,76.72,34.19,5.58,43.12,67.35,92.83,2018,Latin America,20.6720375,-103.338396
Wroclaw,Poland,137.75,74.19,58.75,57.83,46.27,9.16,35.13,58.63,78.03,2018,Europe,51.1263106,16.97819633051261
Iasi,Romania,136.31,51.29,73.31,59.55,39.81,11.94,29.71,57.38,73.04,2018,Europe,47.1615341,27.5836142
Barcelona,Spain,135.19,77.27,54.16,71.95,69.75,13.99,31.93,69.84,95.73,2018,Europe,41.3828939,2.1774322
Thessaloniki,Greece,135.18,48.72,65.83,61.27,64.94,9.52,24.26,64.57,88.39,2018,Europe,40.6403167,22.9352716
Jeddah (Jiddah),Saudi Arabia,134.03,113.18,51.19,56.7,51.0,3.48,39.21,78.96,63.92,2018,Asia,21.48371595,39.17290852271105
Turin,Italy,133.55,85.62,43.69,69.89,74.94,8.32,27.44,74.49,86.08,2018,Europe,45.0677551,7.6824892
Pune,India,132.8,99.44,58.22,66.11,29.66,8.51,44.73,80.19,74.32,2018,Asia,18.521428,73.8544541
Curitiba,Brazil,132.66,46.26,34.63,60.9,49.43,12.16,36.88,37.79,99.63,2018,Latin America,-25.4295963,-49.2712724
Pretoria,South Africa,132.61,108.14,21.48,65.83,53.19,2.15,51.45,69.66,95.76,2018,Africa,-25.7459277,28.1879101
Krakow (Cracow),Poland,132.39,73.59,64.02,62.73,45.79,11.58,30.18,70.53,72.38,2018,Europe,50.047136,19.8896389
Ankara,Turkey,131.85,56.89,56.56,69.91,41.21,7.05,34.43,73.66,91.02,2018,Asia,39.9207886,32.8540482
Hyderabad,India,130.77,80.9,62.01,68.65,26.92,6.52,42.95,81.23,74.39,2018,Asia,17.360589,78.4740613
Paris,France,128.54,97.62,47.05,73.09,92.87,17.68,42.91,66.5,88.44,2018,Europe,48.8588897,2.3200410217200766
Brasilia,Brazil,128.31,49.33,35.56,46.98,53.84,16.38,34.71,32.92,99.21,2018,Latin America,-10.3333333,-53.2
Bangalore,India,128.22,100.26,50.33,66.96,30.34,7.68,52.84,83.75,87.41,2018,Asia,12.9767936,77.590082
Milan,Italy,126.1,71.94,55.03,72.79,85.1,17.86,39.58,63.85,88.26,2018,Europe,45.4641943,9.1896346
Sofia,Bulgaria,125.65,60.66,55.41,52.53,43.11,9.57,32.99,62.77,74.65,2018,Europe,42.6978634,23.3221789
Budapest,Hungary,125.49,55.54,63.04,49.79,51.0,14.1,36.98,54.57,77.71,2018,Europe,47.4979937,19.0403594
London,United Kingdom,124.8,92.61,52.25,67.75,88.69,22.19,48.38,59.56,88.44,2018,Europe,51.5073219,-0.1276474
Buenos Aires,Argentina,123.49,60.03,37.59,71.25,56.05,12.98,47.89,57.04,98.22,2018,Latin America,-34.6075682,-58.4370894
Bucharest,Romania,122.89,58.75,71.12,54.72,44.38,10.58,39.64,72.08,74.49,2018,Europe,44.4361414,26.1027202
Coimbatore,India,122.54,53.23,60.24,68.36,24.61,10.2,52.47,65.7,79.44,2018,Asia,11.0018115,76.9628425
Ahmedabad,India,121.53,73.59,59.51,67.36,28.67,7.74,42.35,73.38,48.31,2018,Asia,23.0216238,72.5797068
Athens,Greece,120.62,52.86,50.44,51.09,64.67,10.74,37.76,62.74,95.22,2018,Europe,37.9839412,23.7283052
Tbilisi,Georgia,117.54,35.61,80.19,55.22,29.73,12.81,39.6,76.87,83.8,2018,Asia,41.6934591,44.8014495
Yerevan,Armenia,117.0,32.52,70.12,49.54,34.12,14.52,28.96,59.27,63.11,2018,Asia,40.1776245,44.5126174
Gurgaon,India,116.76,110.97,35.01,72.37,34.9,7.57,43.37,91.8,59.58,2018,Asia,28.42826235,77.00270014657752
Istanbul,Turkey,116.5,54.57,49.65,67.89,44.73,12.38,55.03,67.11,95.38,2018,Asia,41.0091982,28.9662187
Belgrade,Serbia,114.94,40.25,63.05,54.14,43.99,21.69,32.3,60.16,84.02,2018,Europe,44.8178131,20.4568974
Medellin,Colombia,113.74,29.33,54.61,76.98,35.87,20.35,42.11,66.53,99.76,2018,Latin America,6.2443382,-75.573553
Sarajevo,Bosnia And Herzegovina,113.52,48.89,53.25,54.66,42.5,13.3,30.4,70.87,76.41,2018,Europe,43.8519774,18.3866868
Davao,Philippines,113.28,28.86,71.21,73.46,33.67,23.52,30.67,60.83,58.57,2018,Asia,7.0645451,125.6084371
Santiago,Chile,112.37,50.65,50.34,63.94,56.85,15.01,36.38,74.73,90.21,2018,Latin America,-33.4377756,-70.6504502
Saint Petersburg,Russia,112.0,56.75,59.15,61.56,46.41,13.44,49.59,64.37,62.68,2018,Europe,59.938732,30.316229
Chennai,India,111.19,72.34,57.88,70.09,28.42,13.65,45.56,80.77,55.17,2018,Asia,13.0836939,80.270186
Hong Kong,Hong Kong,110.28,82.86,79.1,63.81,78.72,41.08,41.26,69.35,83.64,2018,Asia,22.2793278,114.1628131
Amman,Jordan,110.12,41.83,58.01,71.04,58.47,7.86,53.31,79.75,88.48,2018,Asia,31.9515694,35.9239625
Rome,Italy,109.84,72.78,45.66,59.5,78.8,20.48,46.88,67.5,92.71,2018,Europe,41.8933203,12.4829321
Porto Alegre,Brazil,109.11,46.35,22.93,57.58,53.88,12.58,40.86,57.56,98.54,2018,Latin America,-30.0324999,-51.2303767
Montevideo,Uruguay,108.47,35.71,44.11,61.44,67.18,18.18,43.32,57.76,97.87,2018,Latin America,-34.9058916,-56.1913095
Kuala Lumpur,Malaysia,106.67,80.73,31.77,62.4,46.28,11.14,42.14,72.97,57.04,2018,Asia,3.1516964,101.6942371
Panama City,Panama,104.5,38.24,51.65,57.56,57.23,13.19,37.5,67.94,69.92,2018,Latin America,30.1600827,-85.6545729
Beirut,Lebanon,104.39,52.68,50.09,69.42,65.03,17.43,33.33,90.3,93.94,2018,Asia,33.88922645,35.50255852895232
Lviv,Ukraine,103.65,26.88,60.08,55.61,25.31,20.18,42.24,58.14,69.61,2018,Europe,49.841952,24.0315921
Almaty,Kazakhstan,103.25,46.81,49.94,56.05,36.05,12.13,29.71,77.55,58.3,2018,Asia,43.2363924,76.9457275
Skopje,North Macedonia,102.89,41.99,54.35,62.47,38.51,15.09,33.75,83.53,76.3,2018,Europe,41.9960924,21.4316495
Lahore,Pakistan,101.52,51.44,53.1,61.81,29.53,15.63,43.26,78.94,67.52,2018,Asia,31.5656822,74.3141829
Mexico City,Mexico,100.72,64.03,33.43,65.07,37.54,11.04,51.7,86.67,92.37,2018,Latin America,19.4326296,-99.1331785
Kharkiv,Ukraine,100.48,27.19,53.23,43.04,24.85,16.55,36.93,57.1,63.99,2018,Europe,49.9923181,36.2310146
Kiev (Kyiv),Ukraine,100.33,37.48,52.1,53.2,27.52,17.39,37.8,68.85,68.86,2018,Europe,50.4485578,30.52716228586082
Bogota,Colombia,99.9,42.03,38.42,67.43,38.99,18.66,49.53,72.27,97.21,2018,Latin America,4.6533326,-74.083652
Moscow,Russia,98.58,59.58,54.02,57.42,51.82,19.89,54.08,62.25,55.16,2018,Europe,55.7504461,37.6174943
Baku,Azerbaijan,98.48,29.19,73.25,36.67,31.31,19.71,33.34,82.47,90.02,2018,Asia,40.3754434,49.8326748
Bangkok,Thailand,98.18,44.94,52.94,81.83,55.79,20.88,44.9,74.34,58.39,2018,Asia,13.7525438,100.4934734
Belo Horizonte,Brazil,95.4,35.32,30.91,56.89,50.41,19.98,52.37,57.97,98.74,2018,Latin America,-19.9227318,-43.9450948
Yekaterinburg,Russia,95.25,52.61,50.05,68.63,42.05,10.47,38.12,77.39,21.17,2018,Europe,56.839104,60.60825
Colombo,Sri Lanka,93.98,27.62,62.52,76.28,37.72,26.02,58.22,59.48,59.11,2018,Asia,6.9387469,79.8541134
Delhi,India,89.37,78.33,40.66,64.76,32.14,15.41,55.4,92.25,58.9,2018,Asia,28.6517178,77.2219388
Mumbai,India,88.75,73.49,55.48,64.7,32.59,28.17,58.44,86.16,71.48,2018,Asia,19.0759899,72.8773928
Kolkata,India,88.6,56.3,50.29,55.05,27.99,12.1,65.53,79.76,59.24,2018,Asia,22.5414185,88.35769124388872
Lima,Peru,86.25,39.55,31.56,56.51,43.92,16.84,44.0,85.9,97.62,2018,Latin America,-12.0621065,-77.0365256
Tehran,Iran,82.39,43.28,46.21,52.23,37.8,13.85,54.48,85.84,69.54,2018,Asia,35.6892523,51.3896004
